play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe
197,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,ARI,34,2020-09-13,716,1616,3416,Half1,0,1,1,1,4,0,11:56,ARI 34,3,41,"(11:56) 9-R.Gould 52 yard field goal is GOOD, Center-86-K.Nelson, Holder-6-M.Wishnowsky.",field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,made,52,NA,NA,3,3,0,NA,NA,NA,NA,3,3,3,0,0,0,0,3,0,3,0.002323186867039644,0.09488763103543289,0.0017939829933574967,0.1825906534531892,0.6518147954763067,6.127837053528885e-4,0.06597695982405027,0,0,0.8521232393426397,2.1478767606573603,1.5259022321552038,-1.5259022321552038,-1.3781103456858546,1.3781103456858546,0.756135817183698,-0.756135817183698,NA,NA,0,0,0.2505597285926342,-0.2505597285926342,0.5055760885910638,-0.5055760885910638,0.2505597285926342,-0.2505597285926342,0.5055760885910638,-0.5055760885910638,0.5489446520805359,0.4510553479194641,0.5489446520805359,0.4510553479194641,0.04468727111816406,0.051142871379852295,0.051142871379852295,0.5936319231987,0.40636807680130005,0.6991405487060547,0.6991405487060547,-0.057270705699920654,0.057270705699920654,0.05995357036590576,-0.05995357036590576,NA,NA,0,0,0,0,0.05995357036590576,-0.05995357036590576,0,0,0.05995357036590576,-0.05995357036590576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R.Gould,00-0023252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2020,NA,NA,3,0,Field goal,197,"9/13/20, 16:25:48",2020-09-13T20:30:05Z,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0,FIELD_GOAL,0,NA,NA,NA,1,Field goal,2020-09-13T20:25:48Z,6,3:10,2,0,1,1,1,15,KICKOFF,FIELD_GOAL,15:00,11:50,SF 25,ARI 34,39,197,24,20,Home,-4,44,7,48.5,1,outdoors,grass,66,6,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0,1,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2.1478767606573603,NA,NA,NA,NA,NA,NA,NA
405,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,ARI,away,SF,ARI,65,2020-09-13,617,1517,3317,Half1,0,2,0,1,4,0,10:17,ARI 35,10,10,"(10:17) 4-A.Lee punts 53 yards to SF 12, Center-46-A.Brewer. 15-T.Taylor to SF 24 for 12 yards (45-D.Gardeck; 28-C.Washington).",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,3,3,0,NA,NA,NA,NA,3,3,3,0,0,3,-3,0,3,-3,0.007495515514165163,0.21246768534183502,0.0032853116281330585,0.38626816868782043,0.14844879508018494,0.004096249118447304,0.2379382848739624,0,0,-1.228743982501328,0.1066134232096374,3.5373183912597597,-3.5373183912597597,-1.3781103456858546,1.3781103456858546,2.8741653994978913,-2.8741653994978913,NA,NA,0,0,1.0344233307987452,-1.0344233307987452,-0.44336404508486904,0.44336404508486904,2.094722821842879,-2.094722821842879,0.7794425776550122,-0.7794425776550122,0.3731328845024109,0.6268671154975891,0.6268671154975891,0.3731328845024109,-0.01855003833770752,0.010646924376487732,-0.010646924376487732,0.6454171538352966,0.35458284616470337,0.22160984575748444,0.7783901542425156,-0.057270705699920654,0.057270705699920654,0.09318876266479492,-0.09318876266479492,NA,NA,0,0,0.008489400148391724,-0.008489400148391724,0.0103226900100708,-0.0103226900100708,0.008489400148391724,-0.008489400148391724,0.0846993625164032,-0.0846993625164032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0033292,T.Taylor,NA,NA,NA,NA,NA,NA,00-0022824,A.Lee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0034473,D.Gardeck,ARI,00-0032560,C.Washington,ARI,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SF,12,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2020,NA,NA,5,0,Punt,405,"9/13/20, 16:25:48",2020-09-13T20:37:07Z,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0,PUNT,1,NA,NA,NA,2,Punt,2020-09-13T20:33:19Z,5,1:45,1,0,0,1,1,-10,KICKOFF,PUNT,11:50,10:05,ARI 25,ARI 35,226,405,24,20,Home,-4,44,7,48.5,1,outdoors,grass,66,6,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0,1,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.1066134232096374,NA,NA,NA,NA,NA,NA,NA
569,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,ARI,away,SF,ARI,72,2020-09-13,519,1419,3219,Half1,0,4,0,1,4,0,08:39,ARI 28,7,3,"(8:39) 4-A.Lee punts 50 yards to SF 22, Center-46-A.Brewer. 15-T.Taylor ran ob at SF 31 for 9 yards (51-T.Vallejo).",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,3,3,0,NA,NA,NA,NA,3,3,10,0,0,10,-10,0,10,-10,0.013766102492809296,0.2122185379266739,0.004028728697448969,0.40705427527427673,0.14581401646137238,0.0032764000352472067,0.21384190022945404,0,0,-1.553204847034067,-0.23379432619549334,12.123793035615186,-12.123793035615186,-1.3781103456858546,1.3781103456858546,11.159272714550191,-11.159272714550191,NA,NA,0,0,4.247463742271066,-4.247463742271066,3.337145668952311,-3.337145668952311,2.740892209112644,-2.740892209112644,8.418380505437547,-8.418380505437547,0.18336544930934906,0.8166345506906509,0.8166345506906509,0.18336544930934906,0.024309590458869934,-0.006267569959163666,0.006267569959163666,0.792324960231781,0.207675039768219,0.10427185148000717,0.8957281485199928,-0.057270705699920654,0.057270705699920654,0.2642300881375461,-0.2642300881375461,NA,NA,0,0,0.008489400148391724,-0.008489400148391724,0.1617985673178821,-0.1617985673178821,0.008489400148391724,-0.008489400148391724,0.2557406879891544,-0.2557406879891544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0033292,T.Taylor,NA,NA,NA,NA,NA,NA,00-0022824,A.Lee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,NA,00-0033580,NA,T.Vallejo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SF,9,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2020,NA,NA,7,0,Punt,569,"9/13/20, 16:25:48",2020-09-13T20:44:53Z,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0,PUNT,1,NA,NA,NA,4,Punt,2020-09-13T20:42:33Z,3,1:22,0,0,0,1,1,0,KICKOFF,PUNT,09:53,08:31,ARI 25,ARI 28,476,569,24,20,Home,-4,44,7,48.5,1,outdoors,grass,66,6,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-0.23379432619549334,NA,NA,NA,NA,NA,NA,NA
675,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,SF,64,2020-09-13,434,1334,3134,Half1,0,5,0,1,4,0,07:14,SF 36,5,5,"(7:14) 6-M.Wishnowsky punt is BLOCKED by 47-E.Turner, Center-86-K.Nelson, RECOVERED by ARI-45-D.Gardeck at SF 15. 45-D.Gardeck to SF 10 for 5 yards (86-K.Nelson).",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,3,3,0,NA,NA,NA,NA,3,3,10,0,10,0,10,10,0,10,0.017586885020136833,0.1907469630241394,0.003099838737398386,0.34247538447380066,0.15234869718551636,0.004090047441422939,0.2896521985530853,0,0,-0.48297668155282736,-4.547875597258098,5.3059415835747,-5.3059415835747,-2.2488982828799635,2.2488982828799635,9.760084796961912,-9.760084796961912,NA,NA,0,0,3.8371506228577346,-3.8371506228577346,3.836830713818366,-3.836830713818366,1.585996717447415,-1.585996717447415,8.174088079514497,-8.174088079514497,0.7812631130218506,0.21873688697814941,0.7812631130218506,0.21873688697814941,-0.08410564064979553,-0.0720110684633255,-0.0720110684633255,0.697157472372055,0.30284252762794495,0.8853315114974976,0.8853315114974976,-0.06203258037567139,0.06203258037567139,0.25793011560336643,-0.25793011560336643,NA,NA,0,0,0.008489400148391724,-0.008489400148391724,0.1745539612998157,-0.1745539612998157,0.008489400148391724,-0.008489400148391724,0.2494407154549747,-0.2494407154549747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0034941,M.Wishnowsky,NA,NA,NA,NA,00-0034490,E.Turner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SF,NA,00-0028374,NA,K.Nelson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2020,NA,NA,8,0,Punt,675,"9/13/20, 16:25:48",2020-09-13T20:49:40Z,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0,PUNT,1,NA,NA,NA,5,Punt,2020-09-13T20:47:41Z,3,1:26,0,0,0,1,1,0,PUNT,BLOCKED_PUNT,08:31,07:05,SF 31,SF 36,599,675,24,20,Home,-4,44,7,48.5,1,outdoors,grass,66,6,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,-4.547875597258098,NA,NA,NA,NA,NA,NA,NA
854,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,SF,68,2020-09-13,322,1222,3022,Half1,0,7,0,1,4,0,05:22,SF 32,3,7,"(5:22) 6-M.Wishnowsky punts 46 yards to ARI 22, Center-86-K.Nelson, fair catch by 13-C.Kirk.",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,3,3,0,NA,NA,NA,NA,3,3,10,7,10,7,3,10,7,3,0.024195900186896324,0.2032507061958313,0.00428732018917799,0.34067419171333313,0.14633874595165253,0.0029628926422446966,0.2782902419567108,0,0,-0.6100723841227591,0.13345275586470962,1.3875449453480537,-1.3875449453480537,-2.2488982828799635,2.2488982828799635,5.775808405978189,-5.775808405978189,NA,NA,0,0,5.431087705655955,-5.431087705655955,1.4968439909020015,-1.4968439909020015,5.366492003551684,-5.366492003551684,2.01693292756989,-2.01693292756989,0.6016722917556763,0.39832770824432373,0.6016722917556763,0.39832770824432373,-0.009522825479507446,-0.0344124436378479,-0.0344124436378479,0.5921494662761688,0.4078505337238312,0.7566712498664856,0.7566712498664856,-0.06203258037567139,0.06203258037567139,0.162905091668051,-0.162905091668051,NA,NA,0,0,0.008489400148391724,-0.008489400148391724,0.14239693644134355,-0.14239693644134355,0.008489400148391724,-0.008489400148391724,0.17809375586597276,-0.17809375586597276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0034775,C.Kirk,NA,NA,NA,NA,NA,NA,00-0034941,M.Wishnowsky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2020,NA,NA,10,0,Punt,854,"9/13/20, 16:25:48",2020-09-13T20:57:28Z,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0,PUNT,1,NA,NA,NA,7,Punt,2020-09-13T20:54:54Z,3,1:38,0,0,0,1,1,0,KICKOFF,PUNT,06:55,05:17,SF 25,SF 32,769,854,24,20,Home,-4,44,7,48.5,1,outdoors,grass,66,6,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0,1,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.13345275586470962,NA,NA,NA,NA,NA,NA,NA
986,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,ARI,away,SF,ARI,77,2020-09-13,251,1151,2951,Half1,0,8,0,1,4,0,04:11,ARI 23,9,1,"(4:11) 4-A.Lee punts 47 yards to SF 30, Center-46-A.Brewer. 18-D.Pettis to SF 38 for 8 yards (47-E.Turner).",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,3,3,0,NA,NA,NA,NA,3,3,10,7,7,10,-3,7,10,-3,0.02666221559047699,0.23332998156547546,0.0036021186970174313,0.4278499186038971,0.11974573135375977,0.0028823930770158768,0.1859275847673416,0,0,-2.0356485387310386,-0.16279166541062295,4.062604777747765,-4.062604777747765,-0.6241129676345736,0.6241129676345736,6.6632912577218875,-6.6632912577218875,NA,NA,0,0,6.865171180455945,-6.865171180455945,0.22987523445352398,-0.22987523445352398,4.234888790524565,-4.234888790524565,4.036018992340708,-4.036018992340708,0.3409254848957062,0.6590745151042938,0.6590745151042938,0.3409254848957062,-0.012908369302749634,-0.019452691078186035,0.019452691078186035,0.6719828844070435,0.32801711559295654,0.21634620428085327,0.7836537957191467,-0.02271321415901184,0.02271321415901184,0.19051077427951646,-0.19051077427951646,NA,NA,0,0,0.008489400148391724,-0.008489400148391724,0.14412982227889848,-0.14412982227889848,0.008489400148391724,-0.008489400148391724,0.2056994384774382,-0.2056994384774382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0034860,D.Pettis,NA,NA,NA,NA,NA,NA,00-0022824,A.Lee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,NA,00-0034490,NA,E.Turner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SF,8,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2020,NA,NA,11,0,Punt,986,"9/13/20, 16:25:48",2020-09-13T21:03:04Z,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0,PUNT,1,NA,NA,NA,8,Punt,2020-09-13T21:00:18Z,4,1:16,0,0,0,1,1,-10,PUNT,PUNT,05:17,04:01,ARI 22,ARI 23,873,986,24,20,Home,-4,44,7,48.5,1,outdoors,grass,66,6,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,-0.16279166541062295,NA,NA,NA,NA,NA,NA,NA
1268,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,ARI,1,2020-09-13,757,757,2557,Half1,0,9,0,2,4,1,12:37,ARI 1,1,61,"(12:37) 31-R.Mostert up the middle to ARI 1 for no gain (42-D.Kennard, 59-D.Campbell). San Francisco challenged the runner was down by contact ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1 at 12:30.)",run,0,0,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,2,3,1,SF,NA,NA,NA,2,3,10,7,10,7,3,10,7,3,0.02292453497648239,0.02737370878458023,4.286535840947181e-4,0.046589445322752,0.3143300414085388,0.00722371693700552,0.5811299085617065,0,0,4.616242367250379,-4.137538057926577,2.3428688829299062,-2.3428688829299062,-1.9982067996752448,1.9982067996752448,7.014664825549865,-7.014664825549865,NA,NA,0,0,6.191537965438329,-6.191537965438329,2.4769807509468444,-2.4769807509468444,3.561255575506948,-3.561255575506948,6.283124508834028,-6.283124508834028,0.6960805058479309,0.3039194941520691,0.6960805058479309,0.3039194941520691,-0.07174551486968994,-0.04581385850906372,-0.04581385850906372,0.624334990978241,0.37566500902175903,0.8319322466850281,0.8319322466850281,-0.03401973843574524,0.03401973843574524,0.1790210253247435,-0.1790210253247435,NA,NA,0,0,0.005476504564285278,-0.005476504564285278,0.16373057129470658,-0.16373057129470658,0.005476504564285278,-0.005476504564285278,0.22530018749324632,-0.22530018749324632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,00-0031687,R.Mostert,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0032401,D.Campbell,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,00-0031241,D.Kennard,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,upheld,NA,0,0,0,0,NA,NA,2020,NA,NA,16,0,Turnover on downs,1268,"9/13/20, 16:25:48",2020-09-13T21:13:44Z,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0,RUSH,0,NA,NA,NA,9,Turnover on downs,2020-09-13T21:03:55Z,10,6:31,4,1,0,1,2,-5,PUNT,DOWNS,04:01,12:30,SF 38,ARI 1,1011,1268,24,20,Home,-4,44,7,48.5,1,outdoors,grass,66,6,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0,0,NA,NA,R.Mostert,31,NA,NA,0,1,0,0,1,NA,00-0031687,NA,R.Mostert,31,00-0031687,R.Mostert,00-0031687,R.Mostert,00-0031687,0,1,-4.137538057926577,NA,NA,NA,NA,NA,0.3359936773777008,-33.59936773777008
